instance, k, h, cost, gt, optimal, time
100, 4, 0.4, 99846, 87730, 0, 0.519991
100, 4, 0.6, 75431, 69231, 0, 0.485182
100, 4, 0.8, 83336, 69231, 0, 0.437021
100, 5, 0.2, 132991, 136761, 0, 0.429869
100, 5, 0.4, 86805, 76424, 0, 0.447035
100, 5, 0.6, 59266, 55291, 0, 0.421286
100, 5, 0.8, 57770, 55277, 0, 0.377178
100, 6, 0.2, 143063, 151938, 0, 0.428915
100, 6, 0.4, 91543, 86724, 0, 0.423193
100, 6, 0.6, 67283, 62519, 0, 0.398874
100, 6, 0.8, 67918, 62519, 0, 0.427961
100, 7, 0.2, 141676, 141613, 0, 0.69809
100, 7, 0.4, 92189, 79854, 0, 0.605106
100, 7, 0.6, 69000, 62213, 0, 0.812769
100, 7, 0.8, 69541, 62213, 0, 1.465082
100, 8, 0.2, 168268, 168086, 0, 0.61512
100, 8, 0.4, 98462, 95361, 0, 0.916958
100, 8, 0.6, 85060, 80844, 0, 0.504017
100, 8, 0.8, 85226, 80844, 0, 0.736952
100, 9, 0.2, 123885, 125153, 0, 0.488997
100, 9, 0.4, 82352, 73605, 0, 0.460863
100, 9, 0.6, 61137, 58771, 0, 0.88191
100, 9, 0.8, 64794, 58771, 0, 0.765085
100, 10, 0.2, 125634, 124446, 0, 0.494003
100, 10, 0.4, 80220, 72399, 0, 0.451088
100, 10, 0.6, 62613, 61419, 0, 0.434875
100, 10, 0.8, 62626, 61419, 0, 0.504732
200, 1, 0.2, 534907, 526666, 0, 1.405954
200, 1, 0.4, 326273, 301449, 0, 2.05493
200, 1, 0.6, 264715, 254268, 0, 1.282692
200, 1, 0.8, 267357, 254268, 0, 1.576185
200, 2, 0.2, 572691, 566643, 0, 1.248837
200, 2, 0.4, 359481, 335714, 0, 0.775814
200, 2, 0.6, 277214, 266028, 0, 0.746965
200, 2, 0.8, 283496, 266028, 0, 0.77486
200, 3, 0.2, 521458, 529919, 0, 0.781775
200, 3, 0.4, 348585, 308278, 0, 0.936985
200, 3, 0.6, 267022, 254647, 0, 0.844002
200, 3, 0.8, 274437, 254647, 0, 0.983953
200, 4, 0.2, 610344, 603709, 0, 1.403093
200, 4, 0.4, 398437, 360852, 0, 1.364946
200, 4, 0.6, 305215, 297269, 0, 1.489162
200, 4, 0.8, 312148, 297269, 0, 1.442909
200, 5, 0.2, 549399, 547953, 0, 1.444817
200, 5, 0.4, 332354, 322268, 0, 0.967264
200, 5, 0.6, 271415, 260455, 0, 0.642061
200, 5, 0.8, 271525, 260455, 0, 0.643969
200, 6, 0.2, 511300, 502276, 0, 0.685692
200, 6, 0.4, 314201, 292453, 0, 0.679255
200, 6, 0.6, 249453, 236160, 0, 0.672102
200, 6, 0.8, 263086, 236160, 0, 0.671148
200, 7, 0.2, 483625, 479651, 0, 0.957966
200, 7, 0.4, 322398, 279576, 0, 0.956059
200, 7, 0.6, 263151, 247555, 0, 2.013206
200, 7, 0.8, 272163, 247555, 0, 1.669884
200, 8, 0.2, 525102, 530896, 0, 1.401186
200, 8, 0.4, 320268, 288746, 0, 1.5769
200, 8, 0.6, 238333, 225572, 0, 0.808954
200, 8, 0.8, 251943, 225572, 0, 0.711203
200, 9, 0.2, 573708, 575353, 0, 0.72813
200, 9, 0.4, 349238, 331107, 0, 0.735044
200, 9, 0.6, 270982, 255029, 0, 0.746965
200, 9, 0.8, 282875, 255029, 0, 0.718117
200, 10, 0.2, 577454, 572866, 0, 0.75984
200, 10, 0.4, 373189, 332808, 0, 0.810862
200, 10, 0.6, 292345, 269236, 0, 1.315117
200, 10, 0.8, 315965, 269236, 0, 1.395226
500, 1, 0.2, 3147922, 3113088, 0, 2.887726
500, 1, 0.4, 2010879, 1839902, 0, 2.999067
500, 1, 0.6, 1663732, 1581233, 0, 2.891064
500, 1, 0.8, 1706775, 1581233, 0, 1.596928
500, 2, 0.2, 3591237, 3569058, 0, 1.620054
500, 2, 0.4, 2165443, 2064998, 0, 1.58
500, 2, 0.6, 1790761, 1715332, 0, 1.708984
500, 2, 0.8, 1865493, 1715322, 0, 1.745224
500, 3, 0.2, 3353171, 3300744, 0, 3.248215
500, 3, 0.4, 2091786, 1909304, 0, 3.36504
500, 3, 0.6, 1735278, 1644947, 0, 1.861811
500, 3, 0.8, 1774563, 1644947, 0, 1.682758
500, 4, 0.2, 3417477, 3408867, 0, 1.736879
500, 4, 0.4, 2085274, 1930829, 0, 1.87397
500, 4, 0.6, 1722645, 1640942, 0, 2.800941
500, 4, 0.8, 1753453, 1640942, 0, 2.956152
500, 5, 0.2, 3355414, 3377547, 0, 2.027035
500, 5, 0.4, 2030002, 1881221, 0, 1.713991
500, 5, 0.6, 1532775, 1468325, 0, 1.851797
500, 5, 0.8, 1586929, 1468325, 0, 2.490044
500, 6, 0.2, 3015700, 3024082, 0, 3.317833
500, 6, 0.4, 1796465, 1658411, 0, 2.57206
500, 6, 0.6, 1472589, 1413345, 0, 1.850843
500, 6, 0.8, 1472254, 1413345, 0, 1.694918
500, 7, 0.2, 3434976, 3381166, 0, 2.176046
500, 7, 0.4, 2109035, 1971176, 0, 2.768755
500, 7, 0.6, 1706493, 1634912, 0, 3.207207
500, 7, 0.8, 1736356, 1634912, 0, 2.519131
500, 8, 0.2, 3361324, 3376678, 0, 1.804113
500, 8, 0.4, 2064340, 1924191, 0, 1.77002
500, 8, 0.6, 1621896, 1542090, 0, 2.041101
500, 8, 0.8, 1694880, 1542090, 0, 2.675772
500, 9, 0.2, 3614174, 3617807, 0, 2.564907
500, 9, 0.4, 2216753, 2065647, 0, 2.151012
500, 9, 0.6, 1735856, 1684055, 0, 1.549006
500, 9, 0.8, 1755229, 1684055, 0, 1.533985
500, 10, 0.2, 3368427, 3315019, 0, 1.877069
500, 10, 0.4, 2165428, 1928579, 0, 3.110886
500, 10, 0.6, 1586558, 1520515, 0, 3.113985
500, 10, 0.8, 1657779, 1520515, 0, 2.67911
1000, 1, 0.2, 14979922, 15190371, 0, 4.737139
1000, 1, 0.4, 9292446, 8570154, 0, 4.260778
1000, 1, 0.6, 6850331, 6411581, 0, 4.513979
1000, 1, 0.8, 7116244, 6411581, 0, 3.755093
1000, 2, 0.2, 13320848, 13356727, 0, 6.670237
1000, 2, 0.4, 8297798, 7592040, 0, 3.327847
1000, 2, 0.6, 6383188, 6112598, 0, 3.538847
1000, 2, 0.8, 6615286, 6112598, 0, 5.22995
1000, 3, 0.2, 12949162, 12919259, 0, 3.893852
1000, 3, 0.4, 8076601, 7313736, 0, 3.275871
1000, 3, 0.6, 6225168, 5985538, 0, 5.648136
1000, 3, 0.8, 6430955, 5985538, 0, 4.616976
1000, 4, 0.2, 12755725, 12705290, 0, 3.340006
1000, 4, 0.4, 7965441, 7300217, 0, 5.895853
1000, 4, 0.6, 6357557, 6096729, 0, 4.469872
1000, 4, 0.8, 6557013, 6096729, 0, 3.129959
1000, 5, 0.2, 13513106, 13276868, 0, 5.962133
1000, 5, 0.4, 8426717, 7738367, 0, 7.824898
1000, 5, 0.6, 6616851, 6348242, 0, 8.000135
1000, 5, 0.8, 6784983, 6348242, 0, 7.919788
1000, 6, 0.2, 12414466, 12236080, 0, 7.369041
1000, 6, 0.4, 7904956, 7144491, 0, 5.498171
1000, 6, 0.6, 6373019, 6082142, 0, 3.613949
1000, 6, 0.8, 6433420, 6082142, 0, 7.055998
1000, 7, 0.2, 14267204, 14160773, 0, 5.609989
1000, 7, 0.4, 9102034, 8426024, 0, 7.240057
1000, 7, 0.6, 7004121, 6575879, 0, 6.846189
1000, 7, 0.8, 7496783, 6575879, 0, 8.102894
1000, 8, 0.2, 13436422, 13314723, 0, 7.486105
1000, 8, 0.4, 8223449, 7508507, 0, 7.277966
1000, 8, 0.6, 6381550, 6069658, 0, 5.101681
1000, 8, 0.8, 6664650, 6069658, 0, 5.036116
1000, 9, 0.2, 12619197, 12433821, 0, 5.735874
1000, 9, 0.4, 8250483, 7299271, 0, 3.361225
1000, 9, 0.6, 6459963, 6188416, 0, 3.634214
1000, 9, 0.8, 6643551, 6188416, 0, 6.277084
1000, 10, 0.2, 13480441, 13395234, 0, 3.56698
1000, 10, 0.4, 8241557, 7617658, 0, 3.794193
1000, 10, 0.6, 6472060, 6147295, 0, 5.741119
1000, 10, 0.8, 6772284, 6147295, 0, 4.066944
