instance, k, h, cost, gt, optimal, time
50, 4, 0.8, 14949, 14105, 0, 0.277996
50, 5, 0.2, 33536, 32604, 0, 0.963211
50, 5, 0.4, 19333, 18441, 0, 0.647783
50, 5, 0.6, 15042, 14650, 0, 0.338078
50, 5, 0.8, 15476, 14650, 0, 0.420809
50, 6, 0.2, 37362, 36920, 0, 0.451803
50, 6, 0.4, 24141, 21497, 0, 0.392914
50, 6, 0.6, 15695, 14251, 0, 0.703096
50, 6, 0.8, 14536, 14075, 0, 0.302076
50, 7, 0.2, 44305, 44277, 0, 0.227213
50, 7, 0.4, 24220, 23883, 0, 0.202894
50, 7, 0.6, 17955, 17715, 0, 0.200748
50, 7, 0.8, 19695, 17715, 0, 0.19598
50, 8, 0.2, 45636, 46065, 0, 0.203133
50, 8, 0.4, 27054, 25402, 0, 0.215054
50, 8, 0.6, 22688, 21367, 0, 0.196934
50, 8, 0.8, 24137, 21367, 0, 0.196218
50, 9, 0.2, 37057, 36397, 0, 0.201941
50, 9, 0.4, 22445, 21929, 0, 0.200272
50, 9, 0.6, 15225, 14298, 0, 0.237942
50, 9, 0.8, 15258, 13952, 0, 0.219822
50, 10, 0.2, 37163, 35797, 0, 0.234842
50, 10, 0.4, 22120, 20048, 0, 0.201941
50, 10, 0.6, 15368, 14377, 0, 0.194788
50, 10, 0.8, 15370, 14377, 0, 0.192165
100, 1, 0.2, 158772, 156103, 0, 0.823021
100, 1, 0.4, 94566, 89588, 0, 0.716686
100, 1, 0.6, 74629, 72019, 0, 0.660896
100, 1, 0.8, 76949, 72019, 0, 1.167297
100, 2, 0.2, 131590, 132605, 0, 0.818014
100, 2, 0.4, 79734, 74854, 0, 0.887632
100, 2, 0.6, 61057, 59351, 0, 0.71311
100, 2, 0.8, 62105, 59351, 0, 1.513958
100, 3, 0.2, 139312, 137463, 0, 0.45681
100, 3, 0.4, 87433, 85363, 0, 0.555038
100, 3, 0.6, 70461, 68537, 0, 0.424862
100, 3, 0.8, 70628, 68537, 0, 0.450134
100, 4, 0.2, 136863, 137265, 0, 0.494719
100, 4, 0.4, 99846, 87730, 0, 0.467777
100, 4, 0.6, 75431, 69231, 0, 0.595093
100, 4, 0.8, 83336, 69231, 0, 0.544071
100, 5, 0.2, 132991, 136761, 0, 0.50211
100, 5, 0.4, 86805, 76424, 0, 0.823736
100, 5, 0.6, 59266, 55291, 0, 0.504255
100, 5, 0.8, 57770, 55277, 0, 0.466824
100, 6, 0.2, 143063, 151938, 0, 0.956774
100, 6, 0.4, 91543, 86724, 0, 2.032995
100, 6, 0.6, 67283, 62519, 0, 1.185894
100, 6, 0.8, 67918, 62519, 0, 0.624895
100, 7, 0.2, 141676, 141613, 0, 0.868082
100, 7, 0.4, 92189, 79854, 0, 0.509739
100, 7, 0.6, 69000, 62213, 0, 1.513004
100, 7, 0.8, 69541, 62213, 0, 0.409126
100, 8, 0.2, 168268, 168086, 0, 0.35882
100, 8, 0.4, 98462, 95361, 0, 0.33617
100, 8, 0.6, 85060, 80844, 0, 0.329971
100, 8, 0.8, 85226, 80844, 0, 0.331163
100, 9, 0.2, 123885, 125153, 0, 0.374079
100, 9, 0.4, 82352, 73605, 0, 0.360012
100, 9, 0.6, 61137, 58771, 0, 0.350952
100, 9, 0.8, 64794, 58771, 0, 0.360966
100, 10, 0.2, 125634, 124446, 0, 0.482082
100, 10, 0.4, 80220, 72399, 0, 0.370979
100, 10, 0.6, 62613, 61419, 0, 0.33617
100, 10, 0.8, 62626, 61419, 0, 0.649214
200, 1, 0.2, 534907, 526666, 0, 2.114058
200, 1, 0.4, 326273, 301449, 0, 2.39706
200, 1, 0.6, 264715, 254268, 0, 1.040936
200, 1, 0.8, 267357, 254268, 0, 0.996113
200, 2, 0.2, 572691, 566643, 0, 0.916004
200, 2, 0.4, 359481, 335714, 0, 1.061201
200, 2, 0.6, 277214, 266028, 0, 1.38998
200, 2, 0.8, 283496, 266028, 0, 2.593994
200, 3, 0.2, 521458, 529919, 0, 0.977755
200, 3, 0.4, 348585, 308278, 0, 2.393723
200, 3, 0.6, 267022, 254647, 0, 0.926971
200, 3, 0.8, 274437, 254647, 0, 0.816107
200, 4, 0.2, 610344, 603709, 0, 0.880003
200, 4, 0.4, 398437, 360852, 0, 0.946999
200, 4, 0.6, 305215, 297269, 0, 0.99802
200, 4, 0.8, 312148, 297269, 0, 0.852108
200, 5, 0.2, 549399, 547953, 0, 0.838041
200, 5, 0.4, 332354, 322268, 0, 1.226902
200, 5, 0.6, 271415, 260455, 0, 2.67005
200, 5, 0.8, 271525, 260455, 0, 1.234055
200, 6, 0.2, 511300, 502276, 0, 1.893997
200, 6, 0.4, 314201, 292453, 0, 0.862837
200, 6, 0.6, 249453, 236160, 0, 0.856161
200, 6, 0.8, 263086, 236160, 0, 1.21212
200, 7, 0.2, 483625, 479651, 0, 1.379013
200, 7, 0.4, 322398, 279576, 0, 0.942945
200, 7, 0.6, 263151, 247555, 0, 0.736952
200, 7, 0.8, 272163, 247555, 0, 1.302004
200, 8, 0.2, 525102, 530896, 0, 2.412081
200, 8, 0.4, 320268, 288746, 0, 1.603842
200, 8, 0.6, 238333, 225572, 0, 2.22373
200, 8, 0.8, 251943, 225572, 0, 0.836134
200, 9, 0.2, 573708, 575353, 0, 1.426935
200, 9, 0.4, 349238, 331107, 0, 1.235008
200, 9, 0.6, 270982, 255029, 0, 0.853062
200, 9, 0.8, 282875, 255029, 0, 1.069784
200, 10, 0.2, 577454, 572866, 0, 0.896215
200, 10, 0.4, 373189, 332808, 0, 3.87001
200, 10, 0.6, 292345, 269236, 0, 1.788855
200, 10, 0.8, 315965, 269236, 0, 1.955032
500, 1, 0.2, 3147922, 3113088, 0, 3.704071
500, 1, 0.4, 2010879, 1839902, 0, 2.412081
500, 1, 0.6, 1663732, 1581233, 0, 1.795053
500, 1, 0.8, 1706775, 1581233, 0, 2.704859
500, 2, 0.2, 3591237, 3569058, 0, 3.730059
500, 2, 0.4, 2165443, 2064998, 0, 3.384113
500, 2, 0.6, 1790761, 1715332, 0, 1.831293
500, 2, 0.8, 1865493, 1715322, 0, 2.021074
500, 3, 0.2, 3353171, 3300744, 0, 4.822969
500, 3, 0.4, 2091786, 1909304, 0, 4.665136
500, 3, 0.6, 1735278, 1644947, 0, 2.410173
500, 3, 0.8, 1774563, 1644947, 0, 2.518177
500, 4, 0.2, 3417477, 3408867, 0, 3.184795
500, 4, 0.4, 2085274, 1930829, 0, 6.478786
500, 4, 0.6, 1722645, 1640942, 0, 1.857996
500, 4, 0.8, 1753453, 1640942, 0, 2.058983
500, 5, 0.2, 3355414, 3377547, 0, 4.177809
500, 5, 0.4, 2030002, 1881221, 0, 3.005981
500, 5, 0.6, 1532775, 1468325, 0, 1.822948
500, 5, 0.8, 1586929, 1468325, 0, 1.654148
500, 6, 0.2, 3015700, 3024082, 0, 2.804995
500, 6, 0.4, 1796465, 1658411, 0, 4.1821
500, 6, 0.6, 1472589, 1413345, 0, 3.057957
500, 6, 0.8, 1472254, 1413345, 0, 3.237009
500, 7, 0.2, 3434976, 3381166, 0, 2.547979
500, 7, 0.4, 2109035, 1971176, 0, 4.82583
500, 7, 0.6, 1706493, 1634912, 0, 5.714893
500, 7, 0.8, 1736356, 1634912, 0, 2.638102
500, 8, 0.2, 3361324, 3376678, 0, 3.681183
500, 8, 0.4, 2064340, 1924191, 0, 3.983021
500, 8, 0.6, 1621896, 1542090, 0, 4.112959
500, 8, 0.8, 1694880, 1542090, 0, 2.513885
500, 9, 0.2, 3614174, 3617807, 0, 3.599882
500, 9, 0.4, 2216753, 2065647, 0, 3.642082
500, 9, 0.6, 1735856, 1684055, 0, 3.962755
500, 9, 0.8, 1755229, 1684055, 0, 3.618002
500, 10, 0.2, 3368427, 3315019, 0, 3.576994
500, 10, 0.4, 2165428, 1928579, 0, 4.027843
500, 10, 0.6, 1586558, 1520515, 0, 3.384113
500, 10, 0.8, 1657779, 1520515, 0, 3.076077
1000, 1, 0.2, 14979922, 15190371, 0, 3.547907
1000, 1, 0.4, 9292446, 8570154, 0, 5.874872
1000, 1, 0.6, 6850331, 6411581, 0, 4.424095
1000, 1, 0.8, 7116244, 6411581, 0, 3.325939
1000, 2, 0.2, 13320848, 13356727, 0, 5.578995
1000, 2, 0.4, 8297798, 7592040, 0, 4.887819
1000, 2, 0.6, 6383188, 6112598, 0, 3.287792
1000, 2, 0.8, 6615286, 6112598, 0, 4.982948
1000, 3, 0.2, 12949162, 12919259, 0, 4.985809
1000, 3, 0.4, 8076601, 7313736, 0, 3.43895
1000, 3, 0.6, 6225168, 5985538, 0, 5.90682
1000, 3, 0.8, 6430955, 5985538, 0, 4.928112
1000, 4, 0.2, 12755725, 12705290, 0, 3.450871
1000, 4, 0.4, 7965441, 7300217, 0, 6.513119
1000, 4, 0.6, 6357557, 6096729, 0, 4.51684
1000, 4, 0.8, 6557013, 6096729, 0, 3.259182
1000, 5, 0.2, 13513106, 13276868, 0, 5.925894
1000, 5, 0.4, 8426717, 7738367, 0, 4.438877
1000, 5, 0.6, 6616851, 6348242, 0, 3.982067
1000, 5, 0.8, 6784983, 6348242, 0, 6.73008
1000, 6, 0.2, 12414466, 12236080, 0, 5.634069
1000, 6, 0.4, 7904956, 7144491, 0, 12.810946
1000, 6, 0.6, 6373019, 6082142, 0, 9.02009
1000, 6, 0.8, 6433420, 6082142, 0, 4.762888
1000, 7, 0.2, 14267204, 14160773, 0, 7.546186
1000, 7, 0.4, 9102034, 8426024, 0, 5.883932
1000, 7, 0.6, 7004121, 6575879, 0, 9.434938
1000, 7, 0.8, 7496783, 6575879, 0, 5.095959
1000, 8, 0.2, 13436422, 13314723, 0, 9.508133
1000, 8, 0.4, 8223449, 7508507, 0, 5.654097
1000, 8, 0.6, 6381550, 6069658, 0, 9.055853
1000, 8, 0.8, 6664650, 6069658, 0, 6.036997
1000, 9, 0.2, 12619197, 12433821, 0, 7.375956
1000, 9, 0.4, 8250483, 7299271, 0, 4.23193
1000, 9, 0.6, 6459963, 6188416, 0, 6.588221
1000, 9, 0.8, 6643551, 6188416, 0, 3.409147
1000, 10, 0.2, 13480441, 13395234, 0, 3.486156
1000, 10, 0.4, 8241557, 7617658, 0, 5.424023
1000, 10, 0.6, 6472060, 6147295, 0, 4.59218
1000, 10, 0.8, 6772284, 6147295, 0, 3.401756
