instance, k, h, cost, gt, optimal, time
200, 8, 0.4, 320003, 288746, 0, 1.389027
200, 8, 0.6, 238473, 225572, 0, 1.338005
200, 8, 0.8, 251593, 225572, 0, 1.367092
200, 9, 0.2, 570855, 575353, 0, 1.479864
200, 9, 0.4, 348933, 331107, 0, 2.06399
200, 9, 0.6, 269758, 255029, 0, 1.136065
200, 9, 0.8, 282701, 255029, 0, 0.971079
200, 10, 0.2, 584162, 572866, 0, 1.289845
200, 10, 0.4, 371861, 332808, 0, 1.141071
200, 10, 0.6, 292676, 269236, 0, 1.762867
200, 10, 0.8, 315914, 269236, 0, 1.56188
500, 1, 0.2, 3135407, 3113088, 0, 5.526066
500, 1, 0.4, 2016667, 1839902, 0, 3.644943
500, 1, 0.6, 1663678, 1581233, 0, 3.052235
500, 1, 0.8, 1706223, 1581233, 0, 3.65901
500, 2, 0.2, 3615502, 3569058, 0, 3.093004
500, 2, 0.4, 2163875, 2064998, 0, 2.841711
500, 2, 0.6, 1790671, 1715332, 0, 1.826048
500, 2, 0.8, 1864498, 1715322, 0, 1.712799
500, 3, 0.2, 3335496, 3300744, 0, 2.556086
500, 3, 0.4, 2090537, 1909304, 0, 3.679037
500, 3, 0.6, 1735601, 1644947, 0, 3.762007
500, 3, 0.8, 1774418, 1644947, 0, 1.878023
500, 4, 0.2, 3420442, 3408867, 0, 1.77002
500, 4, 0.4, 2092325, 1930829, 0, 2.121925
500, 4, 0.6, 1723174, 1640942, 0, 3.082275
500, 4, 0.8, 1753089, 1640942, 0, 2.538919
500, 5, 0.2, 3363319, 3377547, 0, 1.77598
500, 5, 0.4, 2027917, 1881221, 0, 1.732111
500, 5, 0.6, 1533155, 1468325, 0, 1.693964
500, 5, 0.8, 1586070, 1468325, 0, 1.981258
500, 6, 0.2, 3017814, 3024082, 0, 3.874063
500, 6, 0.4, 1807575, 1658411, 0, 2.774
500, 6, 0.6, 1472815, 1413345, 0, 1.659155
500, 6, 0.8, 1471994, 1413345, 0, 1.616955
500, 7, 0.2, 3432944, 3381166, 0, 1.729965
500, 7, 0.4, 2121670, 1971176, 0, 2.022266
500, 7, 0.6, 1706603, 1634912, 0, 4.004717
500, 7, 0.8, 1735938, 1634912, 0, 3.316879
500, 8, 0.2, 3355911, 3376678, 0, 1.857996
500, 8, 0.4, 2062364, 1924191, 0, 1.754045
500, 8, 0.6, 1618711, 1542090, 0, 1.770973
500, 8, 0.8, 1694318, 1542090, 0, 2.025843
500, 9, 0.2, 3627090, 3617807, 0, 3.636122
500, 9, 0.4, 2215340, 2065647, 0, 3.488064
500, 9, 0.6, 1735944, 1684055, 0, 1.695871
500, 9, 0.8, 1754670, 1684055, 0, 1.647949
500, 10, 0.2, 3351437, 3315019, 0, 1.739025
500, 10, 0.4, 2162624, 1928579, 0, 2.361774
500, 10, 0.6, 1586972, 1520515, 0, 3.552198
500, 10, 0.8, 1657013, 1520515, 0, 2.676964
1000, 1, 0.2, 15012574, 15190371, 0, 4.371166
1000, 1, 0.4, 9284600, 8570154, 0, 4.620075
1000, 1, 0.6, 6839076, 6411581, 0, 3.623962
1000, 1, 0.8, 7113626, 6411581, 0, 3.652811
1000, 2, 0.2, 13334740, 13356727, 0, 6.504059
1000, 2, 0.4, 8393855, 7592040, 0, 3.41177
1000, 2, 0.6, 6384778, 6112598, 0, 3.520966
1000, 2, 0.8, 6613735, 6112598, 0, 5.758286
1000, 3, 0.2, 12910139, 12919259, 0, 4.601002
1000, 3, 0.4, 8070140, 7313736, 0, 4.185915
1000, 3, 0.6, 6226250, 5985538, 0, 7.706165
1000, 3, 0.8, 6428729, 5985538, 0, 6.203175
1000, 4, 0.2, 12808212, 12705290, 0, 6.871939
1000, 4, 0.4, 8021439, 7300217, 0, 4.949093
1000, 4, 0.6, 6358708, 6096729, 0, 6.818771
1000, 4, 0.8, 6555275, 6096729, 0, 4.792929
1000, 5, 0.2, 13530399, 13276868, 0, 3.477097
1000, 5, 0.4, 8477754, 7738367, 0, 6.303072
1000, 5, 0.6, 6617525, 6348242, 0, 4.253149
1000, 5, 0.8, 6783068, 6348242, 0, 3.345966
1000, 6, 0.2, 12456436, 12236080, 0, 4.67205
1000, 6, 0.4, 7920737, 7144491, 0, 4.560232
1000, 6, 0.6, 6374133, 6082142, 0, 3.169775
1000, 6, 0.8, 6431517, 6082142, 0, 4.544973
1000, 7, 0.2, 14287487, 14160773, 0, 6.083012
1000, 7, 0.4, 9078578, 8426024, 0, 3.473043
1000, 7, 0.6, 7014573, 6575879, 0, 3.777981
1000, 7, 0.8, 7495595, 6575879, 0, 5.992174
1000, 8, 0.2, 13357658, 13314723, 0, 3.452778
1000, 8, 0.4, 8265532, 7508507, 0, 3.617048
1000, 8, 0.6, 6380775, 6069658, 0, 5.315065
1000, 8, 0.8, 6662148, 6069658, 0, 3.957033
1000, 9, 0.2, 12631363, 12433821, 0, 3.358841
1000, 9, 0.4, 8261581, 7299271, 0, 4.743099
1000, 9, 0.6, 6461459, 6188416, 0, 4.568815
1000, 9, 0.8, 6642096, 6188416, 0, 3.333092
1000, 10, 0.2, 13462782, 13395234, 0, 4.959106
1000, 10, 0.4, 8228207, 7617658, 0, 4.907131
1000, 10, 0.6, 6473740, 6147295, 0, 3.293753
1000, 10, 0.8, 6769791, 6147295, 0, 3.557205
